x,y
117,41
320,195
394,617
441,675
358,847
193,669
407,861
332,380
377,114
179,468
117,89
270,71
529,571
537,553
204,149
172,188
201,88
151,104
131,138
469,899
471,885
953,915
405,620
369,649
759,329
526,358
132,169
172,642
661,397
790,309
611,533
589,523
593,520
680,522
691,423
479,474
351,415
124,670
118,635
923,614
906,399
931,399
903,402
919,324
581,465
620,628
700,512
789,539
752,528
426,441
407,458
500,52
702,403
602,330
585,343
597,382
541,376
483,766
502,545
169,202
369,338
237,710
867,356
431,621
331,666
302,693
599,782
682,635
784,243
776,313
817,258
798,140
804,206
487,202
408,485
131,282
215,249
192,232
181,246
664,833
934,598
478,648
437,657
256,672
86,446
132,136
147,102
764,379
766,387
560,332
486,311
328,414
326,350
134,129
704,353
345,660
373,713
897,522
913,421
694,564
866,880
888,850
848,834
888,932
529,247
443,577
271,669
269,653
133,646
143,886
330,388
397,693
412,624
588,554
580,620
660,623
687,426
484,300
268,709
74,846
87,306
80,62
111,222
304,160
452,687
402,347
272,238
256,304
116,82
60,131
423,120
781,684
496,594
574,339
534,259
353,724
592,461
593,415
590,353
584,551
263,680
250,686
273,708
311,667
857,943
910,962
446,62
256,724
307,803
760,302
693,392
181,89
585,350
402,464
351,135
436,489
395,393
179,229
320,108
597,415
604,372
571,373
592,384
589,189
246,239
282,238
237,208
