x,y
2017,895,177
2017,776,523
2017,261,875
2017,787,134
2017,831,162
2017,819,135
2017,148,865
2017,205,872
2017,564,528
2017,453,584
2017,492,206
2017,171,916
2017,249,445
2017,959,320
2017,337,961
2017,908,208
2017,379,614
2017,421,845
2017,886,230
2017,255,927
2017,203,884
2017,75,726
2017,687,421
2017,900,153
2017,710,334
2017,944,332
2017,190,853
2017,312,956
2017,80,763
2017,72,830
2017,124,837
2017,954,270
2017,941,388
2017,635,428
2017,933,278
2017,574,558
2017,879,487
2017,914,510
2017,190,821
2017,700,502
2017,165,931
2017,289,958
2017,543,433
2017,962,325
2017,943,250
2017,917,330
2017,852,218
2017,329,935
2017,826,440
2017,960,615
2017,334,935
2017,134,908
2017,323,958
2017,899,187
2017,259,778
2017,196,887
2017,297,954
2017,524,598
2017,568,367
2017,145,883
2017,905,191
2017,83,737
2017,602,588
2017,453,960
2017,91,811
2017,542,560
2017,110,847
2017,432,489
2017,796,101
2017,723,330
2017,425,709
2017,217,913
2017,292,927
2017,586,572
2017,457,660
2017,298,924
2017,572,455
2017,246,648
2017,268,923
2017,459,919
2017,294,936
2017,543,573
2017,956,298
2017,879,159
2017,283,939
2017,823,229
2017,890,194
2017,264,722
2017,876,226
2017,267,912
2017,282,932
2017,255,948
2017,603,451
2017,930,239
2017,912,150
2017,289,300
2017,575,573
2017,303,959
2017,107,880
2017,277,655
2017,230,940
2017,280,956
2017,626,666
